Actual,Predicted,Residual,Absolute Error
0.011103064250929781,0.011103479609650937,-4.1535872115534833e-07,4.1535872115534833e-07
0.011142406150257717,0.011141892684010168,5.134662475481111e-07,5.134662475481111e-07
0.011135212793700501,0.01113543558890562,-2.2279520511814255e-07,2.2279520511814255e-07
0.01113924554737609,0.011139460251902565,-2.1470452647547045e-07,2.1470452647547045e-07
0.011138412078675,0.011139460251902565,-1.0481732275642586e-06,1.0481732275642586e-06
0.011133466242475737,0.01113345481783661,1.142463912709446e-08,1.142463912709446e-08
0.011142753271775977,0.011142596839326717,1.5643244925984956e-07,1.5643244925984956e-07
0.011140963002945538,0.011140881993369862,8.100957567605538e-08,8.100957567605538e-08
0.011140175416446046,0.011139640597219764,5.348192262822488e-07,5.348192262822488e-07
0.011116130189671712,0.011116449948745942,-3.1975907422918115e-07,3.1975907422918115e-07
0.011141278881159964,0.011140977886998344,3.0099416161930015e-07,3.0099416161930015e-07
0.011141211751345905,0.011141343917347278,-1.321660013722803e-07,1.321660013722803e-07
0.011125400490032427,0.011125363109969694,3.738006273262817e-08,3.738006273262817e-08
0.011139483509985695,0.011139460251902565,2.3258083129557017e-08,2.3258083129557017e-08
0.011126676561153953,0.011127628944326406,-9.523831724523452e-07,9.523831724523452e-07
0.01111564210351817,0.011116449948745942,-8.078452277716919e-07,8.078452277716919e-07
0.011133509586589863,0.01113345481783661,5.476875325309549e-08,5.476875325309549e-08
0.01112255342891021,0.01112278071986503,-2.2729095481947847e-07,2.2729095481947847e-07
0.011139361969130193,0.011139460251902565,-9.828277237194927e-08,9.828277237194927e-08
0.011141959160303742,0.0111422182503433,-2.5909003955812415e-07,2.5909003955812415e-07
0.011037640904920003,0.01104628537941641,-8.644474496406068e-06,8.644474496406068e-06
0.011073885885989067,0.011080429965621948,-6.544079632880839e-06,6.544079632880839e-06
0.01112351428234646,0.01112278071986503,7.335624814305136e-07,7.335624814305136e-07
0.01110925903680227,0.011100275204913985,8.983831888284555e-06,8.983831888284555e-06
0.011142839200686037,0.011142568953808218,2.7024687781866674e-07,2.7024687781866674e-07
0.011119927621007476,0.01112013746701349,-2.0984600601452186e-07,2.0984600601452186e-07
0.011142754364099101,0.011141892684010168,8.616800889326565e-07,8.616800889326565e-07
0.011141894246424804,0.011141892684010168,1.5624146351700396e-09,1.5624146351700396e-09
0.011141119676535083,0.011141611430596745,-4.91754061662103e-07,4.91754061662103e-07
0.011122655088527268,0.01112278071986503,-1.2563133776170854e-07,1.2563133776170854e-07
0.011140656285270405,0.011140881993369862,-2.257080994570726e-07,2.257080994570726e-07
0.011143078167255651,0.011143025860131169,5.2307124482481315e-08,5.2307124482481315e-08
0.011097613150597868,0.011096348590333212,1.2645602646566695e-06,1.2645602646566695e-06
0.011117715074793618,0.011117995933129279,-2.8085833566129925e-07,2.8085833566129925e-07
0.011142310334934213,0.011142568953808218,-2.586188740053702e-07,2.586188740053702e-07
0.011140714521527826,0.011140881993369862,-1.6747184203649845e-07,1.6747184203649845e-07
0.011123628736259958,0.01112278071986503,8.480163949282915e-07,8.480163949282915e-07
0.01114052785993425,0.011141178327460945,-6.50467526695786e-07,6.50467526695786e-07
0.011141282533529438,0.011141338958289388,-5.6424759949449954e-08,5.6424759949449954e-08
0.011129543847211668,0.011129406736403467,1.371108082001693e-07,1.371108082001693e-07
0.011120822808897209,0.011118543793687994,2.27901520921496e-06,2.27901520921496e-06
0.011142528662602492,0.011141892684010168,6.359785923240602e-07,6.359785923240602e-07
0.011128474458779479,0.011129315325616208,-8.408668367293481e-07,8.408668367293481e-07
0.011139991764481617,0.011140056549911579,-6.478542996166126e-08,6.478542996166126e-08
0.011105397825096182,0.011105017623562651,3.8020153353066077e-07,3.8020153353066077e-07
0.011142790010267413,0.011141892684010168,8.97326257244882e-07,8.97326257244882e-07
0.011140611604840926,0.01114038001490191,2.315899390158832e-07,2.315899390158832e-07
0.011142696443761578,0.011141892684010168,8.037597514099631e-07,8.037597514099631e-07
0.011115918534268576,0.011115050479400116,8.680548684598249e-07,8.680548684598249e-07
0.011094173238371361,0.011097532241435434,-3.3590030640729546e-06,3.3590030640729546e-06
0.011142450537460167,0.011141892684010168,5.578534499981608e-07,5.578534499981608e-07
0.011097442600719858,0.011097950548647812,-5.07947927953431e-07,5.07947927953431e-07
0.011101385154157966,0.011097253967963922,4.13118619404379e-06,4.13118619404379e-06
0.011138867593648787,0.011139460251902565,-5.926582537785219e-07,5.926582537785219e-07
0.01114205089344331,0.01114216261286574,-1.1171942243017041e-07,1.1171942243017041e-07
0.011142105805210759,0.011141892684010168,2.131212005901384e-07,2.131212005901384e-07
0.011140617631576331,0.011141178327460945,-5.606958846139654e-07,5.606958846139654e-07
0.011140635017679366,0.01114038001490191,2.5500277745643674e-07,2.5500277745643674e-07
0.011119978426314738,0.011118543793687994,1.4346326267442033e-06,1.4346326267442033e-06
0.011117383221279123,0.011116910153519857,4.730677592660465e-07,4.730677592660465e-07
0.011115824065506534,0.011116449948745942,-6.258832394075847e-07,6.258832394075847e-07
0.011122541916049241,0.01112278071986503,-2.388038157878636e-07,2.388038157878636e-07
0.01113957454470553,0.011140038082703385,-4.6353799785549266e-07,4.6353799785549266e-07
0.011142001298394775,0.011141886238325871,1.1506006890316112e-07,1.1506006890316112e-07
0.011132065686198386,0.011132211642155485,-1.459559570982094e-07,1.459559570982094e-07
0.011141468101109454,0.011141611430596745,-1.433294872909413e-07,1.433294872909413e-07
0.011074544840915074,0.01107821910258427,-3.6742616691953778e-06,3.6742616691953778e-06
0.011140789840689572,0.01114118336518266,-3.9352449308915904e-07,3.9352449308915904e-07
0.01114135701907109,0.011141520522012654,-1.635029415643363e-07,1.635029415643363e-07
0.011142207233961816,0.01114252136967947,-3.141357176536519e-07,3.141357176536519e-07
